customer_id,first_name,last_name,email,city,country,signup_timestamp,device_preference
CUST_1231,Casey,Davis,casey.davis1231@example.com,Jakarta,Indonesia,2023-01-17 00:00:00,Web Desktop
CUST_1232,Riley,Martinez,riley.martinez1232@example.com,Kuala Lumpur,Indonesia,2023-01-25 00:00:00,Android App
CUST_1233,Sam,Williams,sam.williams1233@example.com,Singapore,Indonesia,2024-04-22 00:00:00,Web Desktop
CUST_1234,Sam,Smith,sam.smith1234@example.com,Jakarta,Southeast Asia,2024-03-20 00:00:00,iOS App
CUST_1235,Jamie,Davis,jamie.davis1235@example.com,Bangkok,Indonesia,2023-12-05 00:00:00,iOS App
CUST_1236,Pat,Jones,pat.jones1236@example.com,Bangkok,Indonesia,2024-01-09 00:00:00,iOS App
CUST_1237,Jordan,Rodriguez,jordan.rodriguez1237@example.com,Kuala Lumpur,Indonesia,2023-09-25 00:00:00,iOS App
CUST_1238,Avery,Martinez,avery.martinez1238@example.com,Kuala Lumpur,Southeast Asia,2023-01-16 00:00:00,Android App
CUST_1239,Sam,Garcia,sam.garcia1239@example.com,Kuala Lumpur,Indonesia,2023-09-07 00:00:00,Mobile Chrome
CUST_1240,Pat,Rodriguez,pat.rodriguez1240@example.com,Bangkok,Indonesia,2024-01-06 00:00:00,Web Desktop
CUST_1241,Pat,Johnson,pat.johnson1241@example.com,Singapore,Indonesia,2023-08-11 00:00:00,Web Desktop
CUST_1242,Jordan,Martinez,jordan.martinez1242@example.com,Jakarta,Indonesia,2023-04-13 00:00:00,Web Desktop
CUST_1243,Jamie,Johnson,jamie.johnson1243@example.com,Semarang,Indonesia,2023-05-11 00:00:00,Android App
CUST_1244,Pat,Miller,pat.miller1244@example.com,Kuala Lumpur,Indonesia,2023-12-30 00:00:00,iOS App
CUST_1245,Morgan,Garcia,morgan.garcia1245@example.com,Semarang,Indonesia,2024-02-13 00:00:00,Mobile Chrome
CUST_1246,Avery,Johnson,avery.johnson1246@example.com,Bandung,Southeast Asia,2023-11-07 00:00:00,Web Desktop
CUST_1247,Pat,Johnson,pat.johnson1247@example.com,Bangkok,Indonesia,2024-02-20 00:00:00,Mobile Safari
CUST_1248,Alex,Jones,alex.jones1248@example.com,Jakarta,Indonesia,2023-08-24 00:00:00,Mobile Safari
CUST_1249,Casey,Martinez,casey.martinez1249@example.com,Jakarta,Indonesia,2024-02-18 00:00:00,Mobile Safari
CUST_1250,Sam,Smith,sam.smith1250@example.com,Jakarta,Indonesia,2024-04-22 00:00:00,Android App
CUST_1251,Morgan,Johnson,morgan.johnson1251@example.com,Semarang,Indonesia,2024-03-21 00:00:00,iOS App
CUST_1252,Sam,Rodriguez,sam.rodriguez1252@example.com,Jakarta,Indonesia,2024-02-03 00:00:00,Mobile Safari
CUST_1253,Jamie,Martinez,jamie.martinez1253@example.com,Semarang,Indonesia,2023-10-20 00:00:00,Mobile Safari
CUST_1254,Chris,Miller,chris.miller1254@example.com,Kuala Lumpur,Southeast Asia,2024-03-15 00:00:00,Web Desktop
CUST_1255,Jordan,Rodriguez,jordan.rodriguez1255@example.com,Medan,Indonesia,2023-07-18 00:00:00,Mobile Safari
CUST_1256,Chris,Jones,chris.jones1256@example.com,Semarang,Indonesia,2023-08-31 00:00:00,Web Desktop
CUST_1257,Jordan,Rodriguez,jordan.rodriguez1257@example.com,Jakarta,Indonesia,2023-08-06 00:00:00,Web Desktop
CUST_1258,Riley,Garcia,riley.garcia1258@example.com,Semarang,Indonesia,2023-01-05 00:00:00,iOS App
CUST_1259,Casey,Williams,casey.williams1259@example.com,Surabaya,Indonesia,2023-01-20 00:00:00,Web Desktop
CUST_1260,Avery,Williams,avery.williams1260@example.com,Surabaya,Indonesia,2023-06-27 00:00:00,Web Desktop
CUST_1261,Taylor,Garcia,taylor.garcia1261@example.com,Bangkok,Indonesia,2023-09-26 00:00:00,iOS App
CUST_1262,Casey,Brown,casey.brown1262@example.com,Semarang,Indonesia,2024-02-02 00:00:00,iOS App
CUST_1263,Riley,Williams,riley.williams1263@example.com,Medan,Indonesia,2023-05-03 00:00:00,Web Desktop
CUST_1264,Casey,Johnson,casey.johnson1264@example.com,Surabaya,Indonesia,2023-11-28 00:00:00,iOS App
CUST_1265,Sam,Johnson,sam.johnson1265@example.com,Medan,Indonesia,2024-04-16 00:00:00,Web Desktop
CUST_1266,Sam,Martinez,sam.martinez1266@example.com,Singapore,Southeast Asia,2024-02-06 00:00:00,Mobile Chrome
CUST_1267,Jamie,Jones,jamie.jones1267@example.com,Jakarta,Indonesia,2024-04-05 00:00:00,Mobile Chrome
CUST_1268,Taylor,Martinez,taylor.martinez1268@example.com,Bangkok,Indonesia,2023-11-19 00:00:00,Web Desktop
CUST_1269,Alex,Garcia,alex.garcia1269@example.com,Bandung,Southeast Asia,2023-08-04 00:00:00,Mobile Safari
CUST_1270,Alex,Rodriguez,alex.rodriguez1270@example.com,Bandung,Indonesia,2023-09-26 00:00:00,Mobile Chrome
CUST_1271,Avery,Brown,avery.brown1271@example.com,Bandung,Indonesia,2023-07-10 00:00:00,Mobile Chrome
CUST_1272,Dakota,Martinez,dakota.martinez1272@example.com,Bandung,Southeast Asia,2023-09-06 00:00:00,Android App
CUST_1273,Avery,Jones,avery.jones1273@example.com,Kuala Lumpur,Indonesia,2023-06-07 00:00:00,Mobile Safari
CUST_1274,Jordan,Miller,jordan.miller1274@example.com,Bangkok,Indonesia,2024-03-25 00:00:00,Web Desktop
CUST_1275,Alex,Rodriguez,alex.rodriguez1275@example.com,Bangkok,Indonesia,2023-01-17 00:00:00,Mobile Safari
CUST_1276,Riley,Williams,riley.williams1276@example.com,Singapore,Indonesia,2024-05-10 00:00:00,Android App
CUST_1277,Casey,Johnson,casey.johnson1277@example.com,Medan,Indonesia,2023-11-15 00:00:00,Mobile Chrome
CUST_1278,Chris,Brown,chris.brown1278@example.com,Bangkok,Indonesia,2024-02-08 00:00:00,Mobile Safari
CUST_1279,Dakota,Smith,dakota.smith1279@example.com,Singapore,Indonesia,2023-01-12 00:00:00,iOS App
CUST_1280,Chris,Martinez,chris.martinez1280@example.com,Bandung,Southeast Asia,2023-04-30 00:00:00,Mobile Chrome
CUST_1281,Jamie,Brown,jamie.brown1281@example.com,Bandung,Indonesia,2023-09-08 00:00:00,Mobile Safari
CUST_1282,Pat,Smith,pat.smith1282@example.com,Kuala Lumpur,Indonesia,2023-05-14 00:00:00,Web Desktop
CUST_1283,Dakota,Martinez,dakota.martinez1283@example.com,Surabaya,Indonesia,2024-04-15 00:00:00,Android App
CUST_1284,Morgan,Smith,morgan.smith1284@example.com,Semarang,Southeast Asia,2023-04-09 00:00:00,Mobile Chrome
CUST_1285,Dakota,Brown,dakota.brown1285@example.com,Surabaya,Indonesia,2023-10-15 00:00:00,Mobile Safari
CUST_1286,Chris,Williams,chris.williams1286@example.com,Singapore,Indonesia,2023-12-03 00:00:00,Mobile Safari
CUST_1287,Sam,Jones,sam.jones1287@example.com,Medan,Indonesia,2024-03-18 00:00:00,iOS App
CUST_1288,Sam,Williams,sam.williams1288@example.com,Surabaya,Southeast Asia,2023-09-14 00:00:00,Android App
CUST_1289,Taylor,Smith,taylor.smith1289@example.com,Bangkok,Indonesia,2023-10-08 00:00:00,Mobile Safari
CUST_1290,Dakota,Davis,dakota.davis1290@example.com,Singapore,Indonesia,2023-03-01 00:00:00,Mobile Chrome
CUST_1291,Sam,Davis,sam.davis1291@example.com,Bandung,Indonesia,2023-03-20 00:00:00,Mobile Safari
CUST_1292,Pat,Williams,pat.williams1292@example.com,Bangkok,Indonesia,2023-12-15 00:00:00,Mobile Safari
CUST_1293,Avery,Williams,avery.williams1293@example.com,Singapore,Indonesia,2024-02-08 00:00:00,iOS App
CUST_1294,Jamie,Brown,jamie.brown1294@example.com,Jakarta,Indonesia,2023-08-16 00:00:00,iOS App
CUST_1295,Jamie,Garcia,jamie.garcia1295@example.com,Surabaya,Indonesia,2023-04-27 00:00:00,Web Desktop
CUST_1296,Alex,Davis,alex.davis1296@example.com,Surabaya,Indonesia,2023-10-04 00:00:00,Android App
CUST_1297,Chris,Rodriguez,chris.rodriguez1297@example.com,Medan,Indonesia,2023-10-16 00:00:00,Web Desktop
CUST_1298,Chris,Williams,chris.williams1298@example.com,Jakarta,Indonesia,2023-03-29 00:00:00,iOS App
CUST_1299,Chris,Garcia,chris.garcia1299@example.com,Medan,Indonesia,2023-04-02 00:00:00,Android App
CUST_1300,Jamie,Smith,jamie.smith1300@example.com,Jakarta,Indonesia,2023-01-02 00:00:00,Mobile Chrome
CUST_1301,Alex,Brown,alex.brown1301@example.com,Singapore,Indonesia,2023-06-03 00:00:00,Android App
CUST_1302,Avery,Johnson,avery.johnson1302@example.com,Surabaya,Indonesia,2023-05-23 00:00:00,Mobile Safari
CUST_1303,Alex,Davis,alex.davis1303@example.com,Semarang,Indonesia,2024-04-03 00:00:00,iOS App
CUST_1304,Chris,Rodriguez,chris.rodriguez1304@example.com,Kuala Lumpur,Indonesia,2023-12-25 00:00:00,Android App
CUST_1305,Jamie,Davis,jamie.davis1305@example.com,Surabaya,Indonesia,2023-11-24 00:00:00,Mobile Safari
CUST_1306,Dakota,Miller,dakota.miller1306@example.com,Medan,Indonesia,2024-04-03 00:00:00,Android App
CUST_1307,Chris,Martinez,chris.martinez1307@example.com,Bandung,Indonesia,2024-01-18 00:00:00,Mobile Safari
CUST_1308,Avery,Johnson,avery.johnson1308@example.com,Kuala Lumpur,Indonesia,2023-01-12 00:00:00,iOS App
CUST_1309,Taylor,Martinez,taylor.martinez1309@example.com,Kuala Lumpur,Indonesia,2023-05-27 00:00:00,Mobile Chrome
CUST_1310,Riley,Miller,riley.miller1310@example.com,Kuala Lumpur,Indonesia,2023-11-05 00:00:00,Mobile Safari
CUST_1311,Jordan,Garcia,jordan.garcia1311@example.com,Bandung,Indonesia,2024-02-06 00:00:00,iOS App
CUST_1312,Dakota,Williams,dakota.williams1312@example.com,Surabaya,Indonesia,2024-02-16 00:00:00,Mobile Chrome
CUST_1313,Chris,Smith,chris.smith1313@example.com,Medan,Indonesia,2024-01-26 00:00:00,Mobile Chrome
CUST_1314,Avery,Davis,avery.davis1314@example.com,Semarang,Indonesia,2024-02-08 00:00:00,Mobile Safari
CUST_1315,Morgan,Davis,morgan.davis1315@example.com,Jakarta,Indonesia,2023-02-19 00:00:00,iOS App
CUST_1316,Morgan,Martinez,morgan.martinez1316@example.com,Surabaya,Indonesia,2023-04-27 00:00:00,Android App
CUST_1317,Jordan,Brown,jordan.brown1317@example.com,Kuala Lumpur,Indonesia,2023-09-19 00:00:00,Web Desktop
CUST_1318,Avery,Garcia,avery.garcia1318@example.com,Medan,Indonesia,2023-05-05 00:00:00,Android App
CUST_1319,Riley,Jones,riley.jones1319@example.com,Jakarta,Indonesia,2024-02-03 00:00:00,Mobile Safari
CUST_1320,Pat,Martinez,pat.martinez1320@example.com,Singapore,Southeast Asia,2024-03-03 00:00:00,Mobile Chrome
CUST_1321,Sam,Garcia,sam.garcia1321@example.com,Jakarta,Indonesia,2024-05-07 00:00:00,Mobile Safari
CUST_1322,Riley,Miller,riley.miller1322@example.com,Medan,Indonesia,2024-04-17 00:00:00,iOS App
CUST_1323,Dakota,Rodriguez,dakota.rodriguez1323@example.com,Surabaya,Southeast Asia,2023-01-28 00:00:00,Mobile Chrome
CUST_1324,Alex,Davis,alex.davis1324@example.com,Bangkok,Indonesia,2024-04-04 00:00:00,Web Desktop
CUST_1325,Avery,Williams,avery.williams1325@example.com,Singapore,Indonesia,2023-04-28 00:00:00,Mobile Chrome
CUST_1326,Avery,Rodriguez,avery.rodriguez1326@example.com,Semarang,Indonesia,2023-09-14 00:00:00,Web Desktop
CUST_1327,Jamie,Smith,jamie.smith1327@example.com,Bangkok,Indonesia,2023-11-09 00:00:00,Mobile Safari
CUST_1328,Casey,Jones,casey.jones1328@example.com,Semarang,Indonesia,2023-06-24 00:00:00,iOS App
CUST_1329,Alex,Davis,alex.davis1329@example.com,Bangkok,Indonesia,2023-02-13 00:00:00,Mobile Safari
CUST_1330,Dakota,Brown,dakota.brown1330@example.com,Singapore,Indonesia,2024-01-05 00:00:00,Mobile Chrome
CUST_1331,Morgan,Martinez,morgan.martinez1331@example.com,Jakarta,Indonesia,2023-10-12 00:00:00,Mobile Chrome
CUST_1332,Sam,Jones,sam.jones1332@example.com,Jakarta,Indonesia,2023-06-10 00:00:00,Mobile Safari
CUST_1333,Avery,Brown,avery.brown1333@example.com,Surabaya,Southeast Asia,2023-06-30 00:00:00,Web Desktop
CUST_1334,Jordan,Rodriguez,jordan.rodriguez1334@example.com,Semarang,Southeast Asia,2023-11-02 00:00:00,Web Desktop
CUST_1335,Jordan,Miller,jordan.miller1335@example.com,Singapore,Indonesia,2024-03-03 00:00:00,Mobile Chrome
CUST_1336,Morgan,Johnson,morgan.johnson1336@example.com,Medan,Indonesia,2023-08-22 00:00:00,Android App
CUST_1337,Sam,Smith,sam.smith1337@example.com,Semarang,Indonesia,2023-09-21 00:00:00,Mobile Chrome
CUST_1338,Chris,Johnson,chris.johnson1338@example.com,Kuala Lumpur,Southeast Asia,2023-07-12 00:00:00,Web Desktop
CUST_1339,Avery,Johnson,avery.johnson1339@example.com,Jakarta,Indonesia,2024-04-10 00:00:00,iOS App
CUST_1340,Jamie,Davis,jamie.davis1340@example.com,Singapore,Southeast Asia,2023-12-11 00:00:00,iOS App
CUST_1341,Taylor,Jones,taylor.jones1341@example.com,Semarang,Indonesia,2023-10-31 00:00:00,Mobile Safari
CUST_1342,Jordan,Johnson,jordan.johnson1342@example.com,Singapore,Indonesia,2023-07-11 00:00:00,iOS App
CUST_1343,Casey,Rodriguez,casey.rodriguez1343@example.com,Semarang,Indonesia,2023-06-25 00:00:00,Mobile Chrome
CUST_1344,Casey,Brown,casey.brown1344@example.com,Semarang,Indonesia,2023-04-08 00:00:00,Mobile Safari
CUST_1345,Chris,Williams,chris.williams1345@example.com,Surabaya,Indonesia,2024-03-29 00:00:00,iOS App
CUST_1346,Pat,Williams,pat.williams1346@example.com,Bandung,Indonesia,2023-12-31 00:00:00,iOS App
CUST_1347,Sam,Smith,sam.smith1347@example.com,Surabaya,Indonesia,2023-03-17 00:00:00,Mobile Chrome
CUST_1348,Taylor,Rodriguez,taylor.rodriguez1348@example.com,Jakarta,Indonesia,2024-02-21 00:00:00,Web Desktop
CUST_1349,Jamie,Garcia,jamie.garcia1349@example.com,Bandung,Indonesia,2024-04-18 00:00:00,Android App
CUST_1350,Jordan,Rodriguez,jordan.rodriguez1350@example.com,Semarang,Southeast Asia,2023-01-03 00:00:00,Android App
CUST_1351,Chris,Jones,chris.jones1351@example.com,Surabaya,Indonesia,2023-08-09 00:00:00,Mobile Chrome
CUST_1352,Jordan,Jones,jordan.jones1352@example.com,Medan,Indonesia,2024-04-07 00:00:00,Web Desktop
CUST_1353,Pat,Garcia,pat.garcia1353@example.com,Surabaya,Indonesia,2023-10-29 00:00:00,Web Desktop
CUST_1354,Sam,Miller,sam.miller1354@example.com,Kuala Lumpur,Southeast Asia,2023-04-17 00:00:00,Mobile Chrome
CUST_1355,Jamie,Rodriguez,jamie.rodriguez1355@example.com,Bandung,Indonesia,2023-10-19 00:00:00,Mobile Safari
CUST_1356,Sam,Garcia,sam.garcia1356@example.com,Surabaya,Indonesia,2023-10-02 00:00:00,Mobile Safari
CUST_1357,Sam,Brown,sam.brown1357@example.com,Bandung,Southeast Asia,2024-05-08 00:00:00,Mobile Safari
CUST_1358,Taylor,Davis,taylor.davis1358@example.com,Surabaya,Indonesia,2023-05-24 00:00:00,Android App
CUST_1359,Jordan,Smith,jordan.smith1359@example.com,Medan,Indonesia,2023-03-18 00:00:00,Web Desktop
CUST_1360,Pat,Martinez,pat.martinez1360@example.com,Semarang,Indonesia,2023-02-08 00:00:00,iOS App
CUST_1361,Avery,Martinez,avery.martinez1361@example.com,Medan,Indonesia,2024-03-15 00:00:00,iOS App
CUST_1362,Jamie,Davis,jamie.davis1362@example.com,Surabaya,Indonesia,2023-06-22 00:00:00,Mobile Chrome
CUST_1363,Pat,Garcia,pat.garcia1363@example.com,Semarang,Southeast Asia,2023-04-28 00:00:00,iOS App
CUST_1364,Avery,Rodriguez,avery.rodriguez1364@example.com,Surabaya,Indonesia,2023-09-28 00:00:00,iOS App
CUST_1365,Avery,Davis,avery.davis1365@example.com,Bangkok,Indonesia,2023-06-01 00:00:00,Web Desktop
CUST_1366,Sam,Brown,sam.brown1366@example.com,Bangkok,Indonesia,2023-02-19 00:00:00,Mobile Safari
CUST_1367,Pat,Martinez,pat.martinez1367@example.com,Surabaya,Indonesia,2023-12-11 00:00:00,Android App
CUST_1368,Alex,Miller,alex.miller1368@example.com,Semarang,Indonesia,2023-08-30 00:00:00,Web Desktop
CUST_1369,Jamie,Johnson,jamie.johnson1369@example.com,Kuala Lumpur,Indonesia,2023-06-10 00:00:00,Mobile Chrome
CUST_1370,Taylor,Miller,taylor.miller1370@example.com,Bandung,Indonesia,2023-06-09 00:00:00,Mobile Chrome
CUST_1371,Casey,Rodriguez,casey.rodriguez1371@example.com,Bangkok,Indonesia,2023-09-15 00:00:00,Mobile Chrome
CUST_1372,Jordan,Williams,jordan.williams1372@example.com,Singapore,Indonesia,2023-02-11 00:00:00,iOS App
CUST_1373,Alex,Miller,alex.miller1373@example.com,Medan,Indonesia,2023-10-07 00:00:00,Mobile Safari
CUST_1374,Avery,Garcia,avery.garcia1374@example.com,Bangkok,Indonesia,2023-02-11 00:00:00,Mobile Safari
CUST_1375,Riley,Jones,riley.jones1375@example.com,Medan,Indonesia,2023-12-19 00:00:00,iOS App
CUST_1376,Dakota,Garcia,dakota.garcia1376@example.com,Kuala Lumpur,Indonesia,2024-02-29 00:00:00,iOS App
CUST_1377,Jamie,Johnson,jamie.johnson1377@example.com,Semarang,Indonesia,2024-03-19 00:00:00,Mobile Chrome
CUST_1378,Riley,Garcia,riley.garcia1378@example.com,Surabaya,Indonesia,2023-07-19 00:00:00,Mobile Safari
CUST_1379,Avery,Williams,avery.williams1379@example.com,Singapore,Indonesia,2023-12-08 00:00:00,Mobile Safari
CUST_1380,Jordan,Garcia,jordan.garcia1380@example.com,Bandung,Indonesia,2023-07-28 00:00:00,Mobile Safari
CUST_1381,Riley,Garcia,riley.garcia1381@example.com,Surabaya,Southeast Asia,2023-10-27 00:00:00,Mobile Chrome
CUST_1382,Casey,Miller,casey.miller1382@example.com,Surabaya,Indonesia,2023-07-27 00:00:00,iOS App
CUST_1383,Pat,Smith,pat.smith1383@example.com,Medan,Southeast Asia,2024-02-04 00:00:00,Web Desktop
CUST_1384,Pat,Williams,pat.williams1384@example.com,Singapore,Southeast Asia,2023-04-14 00:00:00,Mobile Safari
CUST_1385,Alex,Rodriguez,alex.rodriguez1385@example.com,Semarang,Indonesia,2023-10-13 00:00:00,Android App
CUST_1386,Riley,Miller,riley.miller1386@example.com,Jakarta,Indonesia,2023-10-15 00:00:00,Mobile Safari
CUST_1387,Chris,Brown,chris.brown1387@example.com,Semarang,Indonesia,2023-08-14 00:00:00,iOS App
CUST_1388,Pat,Johnson,pat.johnson1388@example.com,Surabaya,Indonesia,2023-08-25 00:00:00,Android App
CUST_1389,Dakota,Rodriguez,dakota.rodriguez1389@example.com,Jakarta,Indonesia,2024-04-01 00:00:00,Mobile Safari
CUST_1390,Pat,Martinez,pat.martinez1390@example.com,Surabaya,Indonesia,2023-07-15 00:00:00,Web Desktop
CUST_1391,Chris,Garcia,chris.garcia1391@example.com,Semarang,Indonesia,2023-11-12 00:00:00,Mobile Safari
CUST_1392,Alex,Martinez,alex.martinez1392@example.com,Surabaya,Indonesia,2023-06-15 00:00:00,Android App
CUST_1393,Chris,Williams,chris.williams1393@example.com,Kuala Lumpur,Indonesia,2023-12-02 00:00:00,iOS App
CUST_1394,Sam,Williams,sam.williams1394@example.com,Bandung,Indonesia,2023-03-07 00:00:00,Android App
CUST_1395,Morgan,Johnson,morgan.johnson1395@example.com,Surabaya,Indonesia,2023-09-13 00:00:00,iOS App
CUST_1396,Chris,Smith,chris.smith1396@example.com,Kuala Lumpur,Indonesia,2023-06-13 00:00:00,Mobile Chrome
CUST_1397,Morgan,Williams,morgan.williams1397@example.com,Jakarta,Indonesia,2024-04-27 00:00:00,Mobile Chrome
CUST_1398,Sam,Johnson,sam.johnson1398@example.com,Semarang,Indonesia,2024-01-27 00:00:00,iOS App
CUST_1399,Morgan,Brown,morgan.brown1399@example.com,Semarang,Indonesia,2023-05-26 00:00:00,Mobile Chrome
CUST_1400,Dakota,Johnson,dakota.johnson1400@example.com,Kuala Lumpur,Indonesia,2023-03-01 00:00:00,Web Desktop
CUST_1401,Sam,Williams,sam.williams1401@example.com,Surabaya,Indonesia,2024-02-22 00:00:00,Web Desktop
CUST_1402,Jordan,Davis,jordan.davis1402@example.com,Jakarta,Indonesia,2024-04-07 00:00:00,iOS App
CUST_1403,Taylor,Jones,taylor.jones1403@example.com,Medan,Indonesia,2023-11-25 00:00:00,Web Desktop
CUST_1404,Pat,Smith,pat.smith1404@example.com,Medan,Southeast Asia,2023-09-17 00:00:00,iOS App
CUST_1405,Sam,Miller,sam.miller1405@example.com,Medan,Indonesia,2024-01-15 00:00:00,Mobile Safari
CUST_1406,Jamie,Garcia,jamie.garcia1406@example.com,Surabaya,Indonesia,2023-08-19 00:00:00,Mobile Safari
CUST_1407,Taylor,Miller,taylor.miller1407@example.com,Medan,Indonesia,2023-06-04 00:00:00,Mobile Chrome
CUST_1408,Chris,Jones,chris.jones1408@example.com,Surabaya,Indonesia,2023-07-02 00:00:00,Mobile Chrome
CUST_1409,Chris,Garcia,chris.garcia1409@example.com,Semarang,Indonesia,2023-03-20 00:00:00,Android App
CUST_1410,Riley,Miller,riley.miller1410@example.com,Jakarta,Indonesia,2024-01-24 00:00:00,Android App
CUST_1411,Jordan,Jones,jordan.jones1411@example.com,Surabaya,Indonesia,2023-06-30 00:00:00,Mobile Safari
CUST_1412,Alex,Williams,alex.williams1412@example.com,Medan,Indonesia,2024-05-11 00:00:00,Mobile Chrome
CUST_1413,Morgan,Miller,morgan.miller1413@example.com,Surabaya,Indonesia,2023-04-27 00:00:00,Android App
CUST_1414,Morgan,Johnson,morgan.johnson1414@example.com,Bandung,Indonesia,2023-08-20 00:00:00,Mobile Safari
CUST_1415,Chris,Martinez,chris.martinez1415@example.com,Surabaya,Southeast Asia,2023-01-21 00:00:00,iOS App
CUST_1416,Alex,Davis,alex.davis1416@example.com,Jakarta,Indonesia,2024-01-28 00:00:00,Mobile Safari
CUST_1417,Alex,Martinez,alex.martinez1417@example.com,Surabaya,Indonesia,2023-08-30 00:00:00,Mobile Chrome
CUST_1418,Jamie,Miller,jamie.miller1418@example.com,Bangkok,Southeast Asia,2023-10-17 00:00:00,iOS App
CUST_1419,Alex,Miller,alex.miller1419@example.com,Semarang,Indonesia,2023-12-10 00:00:00,Mobile Safari
CUST_1420,Alex,Miller,alex.miller1420@example.com,Bangkok,Indonesia,2023-04-11 00:00:00,iOS App
CUST_1421,Pat,Smith,pat.smith1421@example.com,Bandung,Indonesia,2023-04-19 00:00:00,iOS App
CUST_1422,Sam,Brown,sam.brown1422@example.com,Bangkok,Indonesia,2023-10-04 00:00:00,Mobile Safari
CUST_1423,Dakota,Brown,dakota.brown1423@example.com,Bandung,Indonesia,2024-02-03 00:00:00,Mobile Safari
CUST_1424,Taylor,Martinez,taylor.martinez1424@example.com,Semarang,Indonesia,2023-09-18 00:00:00,Android App
CUST_1425,Chris,Smith,chris.smith1425@example.com,Bangkok,Indonesia,2023-08-11 00:00:00,iOS App
CUST_1426,Casey,Johnson,casey.johnson1426@example.com,Surabaya,Indonesia,2024-04-07 00:00:00,Mobile Safari
CUST_1427,Morgan,Rodriguez,morgan.rodriguez1427@example.com,Jakarta,Indonesia,2023-06-18 00:00:00,Android App
CUST_1428,Avery,Jones,avery.jones1428@example.com,Medan,Indonesia,2023-06-13 00:00:00,Android App
CUST_1429,Chris,Jones,chris.jones1429@example.com,Kuala Lumpur,Indonesia,2023-06-09 00:00:00,Mobile Safari
CUST_1430,Jordan,Martinez,jordan.martinez1430@example.com,Jakarta,Southeast Asia,2023-09-28 00:00:00,iOS App
CUST_1431,Casey,Davis,casey.davis1431@example.com,Singapore,Indonesia,2023-11-11 00:00:00,iOS App
CUST_1432,Jordan,Garcia,jordan.garcia1432@example.com,Singapore,Southeast Asia,2024-05-14 00:00:00,Mobile Safari
CUST_1433,Taylor,Smith,taylor.smith1433@example.com,Semarang,Indonesia,2024-01-11 00:00:00,iOS App
CUST_1434,Jamie,Rodriguez,jamie.rodriguez1434@example.com,Surabaya,Indonesia,2024-03-06 00:00:00,Mobile Chrome
CUST_1435,Riley,Davis,riley.davis1435@example.com,Kuala Lumpur,Indonesia,2023-08-26 00:00:00,Web Desktop
CUST_1436,Chris,Garcia,chris.garcia1436@example.com,Jakarta,Southeast Asia,2023-08-23 00:00:00,Mobile Chrome
CUST_1437,Jordan,Johnson,jordan.johnson1437@example.com,Semarang,Indonesia,2023-01-29 00:00:00,Web Desktop
CUST_1438,Jordan,Williams,jordan.williams1438@example.com,Bangkok,Indonesia,2024-02-11 00:00:00,Web Desktop
CUST_1439,Sam,Smith,sam.smith1439@example.com,Bandung,Indonesia,2023-07-03 00:00:00,Web Desktop
CUST_1440,Pat,Miller,pat.miller1440@example.com,Kuala Lumpur,Southeast Asia,2023-04-18 00:00:00,Mobile Chrome
CUST_1441,Riley,Martinez,riley.martinez1441@example.com,Bangkok,Indonesia,2023-07-05 00:00:00,Mobile Safari
CUST_1442,Sam,Williams,sam.williams1442@example.com,Medan,Indonesia,2024-03-24 00:00:00,Android App
CUST_1443,Jordan,Rodriguez,jordan.rodriguez1443@example.com,Semarang,Indonesia,2023-01-10 00:00:00,Web Desktop
CUST_1444,Dakota,Johnson,dakota.johnson1444@example.com,Bangkok,Indonesia,2024-02-29 00:00:00,Mobile Safari
CUST_1445,Morgan,Garcia,morgan.garcia1445@example.com,Surabaya,Indonesia,2023-08-22 00:00:00,Mobile Safari
CUST_1446,Alex,Rodriguez,alex.rodriguez1446@example.com,Semarang,Indonesia,2024-02-22 00:00:00,Web Desktop
CUST_1447,Taylor,Miller,taylor.miller1447@example.com,Bangkok,Indonesia,2023-03-11 00:00:00,Android App
CUST_1448,Morgan,Brown,morgan.brown1448@example.com,Surabaya,Southeast Asia,2023-01-20 00:00:00,Web Desktop
CUST_1449,Avery,Jones,avery.jones1449@example.com,Semarang,Indonesia,2023-08-18 00:00:00,Mobile Chrome
CUST_1450,Avery,Garcia,avery.garcia1450@example.com,Medan,Indonesia,2024-03-05 00:00:00,Mobile Chrome
CUST_1451,Morgan,Smith,morgan.smith1451@example.com,Kuala Lumpur,Indonesia,2023-04-29 00:00:00,Web Desktop
CUST_1452,Riley,Jones,riley.jones1452@example.com,Surabaya,Indonesia,2023-12-02 00:00:00,Mobile Safari
CUST_1453,Riley,Davis,riley.davis1453@example.com,Singapore,Indonesia,2023-06-11 00:00:00,Mobile Safari
CUST_1454,Jamie,Williams,jamie.williams1454@example.com,Kuala Lumpur,Indonesia,2023-11-01 00:00:00,Mobile Chrome
CUST_1455,Jamie,Martinez,jamie.martinez1455@example.com,Semarang,Indonesia,2024-04-30 00:00:00,Web Desktop
CUST_1456,Morgan,Miller,morgan.miller1456@example.com,Kuala Lumpur,Indonesia,2023-04-23 00:00:00,Mobile Safari
CUST_1457,Alex,Rodriguez,alex.rodriguez1457@example.com,Semarang,Indonesia,2023-04-28 00:00:00,Mobile Safari
CUST_1458,Morgan,Garcia,morgan.garcia1458@example.com,Singapore,Indonesia,2023-02-16 00:00:00,iOS App
